ID	DrugID
2759	2650
2764	2650
2767	2650
2769	2650
2771	2650
3639	2650
3640	2650
3641	2650
3713	2650
3714	2650
3715	2650
3864	2650
3866	2650
3868	2650
3920	2650
3925	2650
3930	2650
3998	2650
4003	2650
4008	2650
4170	2650
4171	2650
4172	2650
4173	2650
4174	2650
4175	2650
4176	2650
4177	2650
4178	2650
4179	2650
4180	2650
4181	2650
4182	2650
4183	2650
4184	2650
4383	2650
4385	2650
4387	2650
4701	2650
4702	2650
4703	2650
5495	2650
5499	2650
5503	2650
5507	2650
5511	2650
5515	2650
5522	2650
5523	2650
5524	2650
5525	2650
5526	2650
5527	2650
5528	2650
5529	2650
5530	2650
5589	2650
5594	2650
5599	2650
5603	2650
5604	2650
5605	2650
5929	2650
5931	2650
5933	2650
5940	2650
5943	2650
5946	2650
5947	2650
5948	2650
5949	2650
5992	2650
5994	2650
5996	2650
6034	2650
6035	2650
6036	2650
6727	2650
6730	2650
6733	2650
7065	2650
7067	2650
7069	2650
7071	2650
7073	2650
7075	2650
7077	2650
7079	2650
7081	2650
7083	2650
7085	2650
7087	2650
7089	2650
7091	2650
7093	2650
7114	2650
7117	2650
7120	2650
7123	2650
7126	2650
7129	2650
7937	2650
7938	2650
7939	2650
7940	2650
7941	2650
7942	2650
7980	2650
7983	2650
7986	2650
8313	2650
8315	2650
8317	2650
9395	2650
9403	2650
9411	2650
9590	2650
9592	2650
9594	2650
10131	2650
10132	2650
10133	2650
10134	2650
10135	2650
10136	2650
10137	2650
10138	2650
10139	2650
10508	2650
10509	2650
10510	2650
10511	2650
10512	2650
10513	2650
10514	2650
10515	2650
10516	2650
10517	2650
10518	2650
10519	2650
10559	2650
10560	2650
10561	2650
10562	2650
10563	2650
10564	2650
11464	2650
11465	2650
11466	2650
11527	2650
11528	2650
11529	2650
11531	2650
11533	2650
11535	2650
11754	2650
11755	2650
11756	2650
12285	2650
12286	2650
12287	2650
12288	2650
12289	2650
12290	2650
12291	2650
12292	2650
12293	2650
12294	2650
12295	2650
12296	2650
12297	2650
12298	2650
12299	2650
12946	2650
12948	2650
12950	2650
13319	2650
13320	2650
13321	2650
14050	2650
14051	2650
14052	2650
14053	2650
14054	2650
14055	2650
14056	2650
14057	2650
14058	2650
14086	2650
14087	2650
14088	2650
14092	2650
14093	2650
14094	2650
14095	2650
14096	2650
14097	2650
14101	2650
14102	2650
14103	2650
14170	2650
14171	2650
14172	2650
14517	2650
14518	2650
14519	2650
14520	2650
14521	2650
14522	2650
14783	2650
14784	2650
14785	2650
14786	2650
14787	2650
14788	2650
14952	2650
14954	2650
14956	2650
15276	2650
15277	2650
15278	2650
15279	2650
15280	2650
15281	2650
15910	2650
15911	2650
15912	2650
16964	2650
16965	2650
16966	2650
16970	2650
16971	2650
16972	2650
16973	2650
16974	2650
16975	2650
17318	2650
17319	2650
17320	2650
28091	2650
28094	2650
28097	2650
737	2808
740	2808
743	2808
4384	2808
4386	2808
4388	2808
4694	2808
4697	2808
4700	2808
4846	2808
4849	2808
4852	2808
4864	2808
4867	2808
4870	2808
4873	2808
4876	2808
4879	2808
7066	2808
7068	2808
7070	2808
7072	2808
7074	2808
7076	2808
7078	2808
7080	2808
7082	2808
7084	2808
7086	2808
7088	2808
7090	2808
7092	2808
7094	2808
7115	2808
7118	2808
7121	2808
7124	2808
7127	2808
7130	2808
7981	2808
7984	2808
7987	2808
8435	2808
8436	2808
8437	2808
8591	2808
8592	2808
8593	2808
8594	2808
8595	2808
8596	2808
8690	2808
8691	2808
8692	2808
8696	2808
8697	2808
8698	2808
8699	2808
8700	2808
8701	2808
8702	2808
8703	2808
8704	2808
9365	2808
9367	2808
9369	2808
9371	2808
9373	2808
9375	2808
12666	2808
12667	2808
12668	2808
12672	2808
12673	2808
12674	2808
744	3384
745	3384
746	3384
756	3384
757	3384
758	3384
760	3384
762	3384
764	3384
766	3384
768	3384
770	3384
15100	3384
15101	3384
15102	3384
23768	3384
748	1410
750	1410
752	1410
17335	1410
17338	1410
17341	1410
777	1627
778	1627
779	1627
1426	1627
1430	1627
1434	1627
1815	1627
1819	1627
1823	1627
2123	1627
2127	1627
2131	1627
2135	1627
2139	1627
2143	1627
2360	1627
2364	1627
2368	1627
5218	1627
5220	1627
5222	1627
5227	1627
5229	1627
5231	1627
5236	1627
5238	1627
5240	1627
7242	1627
7243	1627
7244	1627
8637	1627
8639	1627
8641	1627
8685	1627
8687	1627
8689	1627
10324	1627
10326	1627
10328	1627
13630	1627
13632	1627
13634	1627
13636	1627
13638	1627
13640	1627
17012	1627
17016	1627
17020	1627
17024	1627
17028	1627
780	1910
781	1910
782	1910
4254	1910
4255	1910
4256	1910
790	1106
793	1106
796	1106
799	1106
802	1106
805	1106
808	1106
811	1106
814	1106
817	1106
820	1106
823	1106
838	1106
841	1106
844	1106
1471	1106
1476	1106
1481	1106
2061	1106
2064	1106
2067	1106
2310	1106
2313	1106
2316	1106
2751	1106
2756	1106
2761	1106
2998	1106
3000	1106
3002	1106
3195	1106
3196	1106
3197	1106
3917	1106
3922	1106
3927	1106
3957	1106
3960	1106
3963	1106
3966	1106
3969	1106
3972	1106
3995	1106
4000	1106
4005	1106
5303	1106
5305	1106
5307	1106
5309	1106
5311	1106
5313	1106
5315	1106
5317	1106
5319	1106
5321	1106
5323	1106
5325	1106
5327	1106
5329	1106
5331	1106
5333	1106
5335	1106
5337	1106
5339	1106
5341	1106
5343	1106
5345	1106
5347	1106
5349	1106
5351	1106
5353	1106
5355	1106
5357	1106
5359	1106
5361	1106
5363	1106
5365	1106
5367	1106
5369	1106
5371	1106
5373	1106
5375	1106
5377	1106
5379	1106
5381	1106
5383	1106
5385	1106
5387	1106
5389	1106
5391	1106
5393	1106
5395	1106
5397	1106
5399	1106
5401	1106
5403	1106
5405	1106
5407	1106
5409	1106
5411	1106
5413	1106
5415	1106
5417	1106
5419	1106
5421	1106
5423	1106
5425	1106
5427	1106
5429	1106
5431	1106
5433	1106
5435	1106
5437	1106
5439	1106
5441	1106
5443	1106
5445	1106
5447	1106
5449	1106
5451	1106
5456	1106
5457	1106
5458	1106
5459	1106
5460	1106
5461	1106
5462	1106
5463	1106
5464	1106
5465	1106
5466	1106
5467	1106
6070	1106
6071	1106
6072	1106
6073	1106
6074	1106
6075	1106
8327	1106
8328	1106
8329	1106
8880	1106
8886	1106
8892	1106
9491	1106
9493	1106
9495	1106
9951	1106
9952	1106
9953	1106
10520	1106
10521	1106
10522	1106
11071	1106
11073	1106
11075	1106
11772	1106
11773	1106
11774	1106
11775	1106
11776	1106
11777	1106
11901	1106
11902	1106
11903	1106
12630	1106
12631	1106
12632	1106
12633	1106
12634	1106
12635	1106
13023	1106
13024	1106
13025	1106
13029	1106
13030	1106
13031	1106
13949	1106
13950	1106
13951	1106
14036	1106
14041	1106
14046	1106
14466	1106
14467	1106
14468	1106
14827	1106
14831	1106
14835	1106
15059	1106
15060	1106
15136	1106
15141	1106
15146	1106
15154	1106
15158	1106
15162	1106
15166	1106
15171	1106
15176	1106
16253	1106
16254	1106
16255	1106
16256	1106
16257	1106
16258	1106
16259	1106
16260	1106
16261	1106
16262	1106
16263	1106
16264	1106
16265	1106
16266	1106
16267	1106
16268	1106
16269	1106
16270	1106
16271	1106
16272	1106
16333	1106
16334	1106
16335	1106
16336	1106
16337	1106
16338	1106
16339	1106
16340	1106
16362	1106
16363	1106
16478	1106
16480	1106
16482	1106
16627	1106
16628	1106
16689	1106
16690	1106
17105	1106
17110	1106
17115	1106
17120	1106
17125	1106
17130	1106
791	3308
794	3308
797	3308
800	3308
803	3308
806	3308
809	3308
812	3308
815	3308
818	3308
821	3308
824	3308
839	3308
842	3308
845	3308
6335	3308
6336	3308
6337	3308
11736	3308
11737	3308
11738	3308
12732	3308
12733	3308
12734	3308
17108	3308
17113	3308
17118	3308
17123	3308
17128	3308
17133	3308
825	311
828	311
831	311
1316	311
1317	311
1318	311
4617	311
4618	311
4619	311
6599	311
6600	311
6601	311
8711	311
8712	311
8713	311
9671	311
9676	311
9681	311
12223	311
12228	311
12233	311
12238	311
12243	311
12248	311
12253	311
12258	311
12263	311
12436	311
12441	311
12446	311
12451	311
12456	311
12461	311
12660	311
12661	311
12662	311
13086	311
13088	311
13090	311
16621	311
16623	311
16625	311
17645	311
17646	311
17647	311
23394	311
826	736
829	736
832	736
9463	736
9464	736
9465	736
9595	736
9596	736
9597	736
9598	736
9599	736
9600	736
9975	736
9976	736
9977	736
11955	736
11956	736
11957	736
26689	736
26690	736
26691	736
26692	736
26693	736
26694	736
26695	736
26696	736
26697	736
26698	736
827	1047
830	1047
833	1047
12530	1047
12535	1047
12540	1047
12545	1047
12550	1047
12555	1047
12560	1047
12565	1047
12570	1047
23403	1047
23404	1047
23405	1047
23406	1047
23407	1047
23408	1047
23409	1047
23410	1047
23411	1047
23412	1047
23413	1047
23414	1047
23415	1047
23416	1047
23417	1047
23418	1047
23419	1047
23420	1047
23421	1047
23422	1047
23423	1047
23424	1047
23425	1047
23426	1047
23427	1047
23428	1047
23429	1047
23430	1047
23431	1047
23432	1047
23433	1047
23434	1047
23435	1047
23436	1047
23437	1047
23438	1047
23439	1047
23440	1047
23441	1047
23442	1047
23443	1047
23444	1047
23445	1047
23446	1047
23447	1047
23448	1047
23449	1047
23450	1047
23451	1047
23452	1047
23453	1047
23454	1047
23455	1047
23456	1047
23457	1047
23458	1047
23459	1047
23460	1047
23461	1047
23462	1047
23463	1047
23464	1047
23465	1047
23466	1047
23467	1047
23468	1047
23469	1047
23470	1047
23471	1047
23472	1047
23473	1047
23474	1047
23475	1047
23476	1047
23477	1047
23478	1047
23479	1047
23480	1047
23481	1047
23482	1047
23483	1047
23484	1047
23485	1047
23486	1047
23487	1047
23488	1047
23489	1047
23490	1047
23491	1047
23492	1047
23493	1047
23494	1047
23495	1047
23496	1047
23497	1047
23498	1047
23499	1047
23500	1047
23501	1047
23502	1047
23503	1047
23504	1047
23505	1047
23506	1047
23507	1047
23508	1047
23509	1047
23510	1047
23511	1047
23512	1047
23513	1047
23514	1047
23515	1047
23516	1047
23517	1047
23518	1047
23519	1047
23520	1047
23521	1047
23522	1047
23523	1047
23524	1047
23525	1047
23526	1047
23527	1047
23528	1047
23529	1047
23530	1047
23531	1047
23532	1047
23533	1047
23534	1047
23535	1047
23536	1047
23537	1047
23538	1047
23539	1047
23540	1047
23541	1047
23542	1047
23543	1047
23544	1047
23545	1047
23546	1047
23547	1047
23548	1047
23549	1047
23550	1047
23551	1047
23552	1047
23553	1047
23554	1047
23555	1047
23556	1047
23557	1047
23558	1047
23559	1047
23560	1047
23561	1047
23562	1047
23563	1047
23564	1047
23565	1047
23566	1047
23567	1047
23568	1047
23569	1047
23570	1047
23571	1047
23572	1047
23573	1047
23574	1047
23575	1047
23576	1047
23577	1047
23578	1047
23579	1047
23580	1047
23581	1047
23582	1047
23583	1047
23584	1047
23585	1047
23586	1047
23587	1047
23588	1047
23589	1047
23590	1047
23591	1047
23592	1047
23593	1047
23594	1047
23595	1047
23596	1047
23597	1047
23598	1047
23599	1047
23600	1047
23601	1047
23602	1047
23603	1047
23604	1047
23605	1047
23606	1047
23607	1047
23608	1047
23609	1047
23610	1047
23611	1047
23612	1047
23613	1047
23614	1047
23615	1047
23616	1047
23617	1047
23618	1047
23619	1047
23620	1047
23621	1047
23622	1047
23623	1047
23624	1047
23625	1047
23626	1047
23627	1047
23628	1047
23629	1047
23630	1047
23631	1047
23632	1047
23633	1047
23634	1047
23635	1047
23636	1047
23637	1047
23638	1047
23639	1047
23640	1047
23641	1047
23642	1047
23643	1047
23644	1047
23645	1047
23646	1047
23647	1047
23648	1047
23649	1047
23650	1047
23651	1047
23652	1047
23653	1047
23654	1047
23655	1047
23656	1047
23657	1047
23658	1047
23659	1047
23660	1047
23661	1047
23662	1047
23663	1047
23664	1047
23665	1047
23666	1047
23667	1047
23668	1047
23669	1047
23670	1047
23671	1047
23672	1047
23673	1047
23674	1047
23675	1047
23676	1047
23677	1047
23678	1047
23679	1047
23680	1047
23681	1047
23682	1047
23683	1047
23684	1047
23685	1047
23686	1047
23687	1047
23688	1047
23689	1047
23690	1047
23691	1047
23692	1047
23693	1047
23694	1047
23695	1047
23696	1047
23697	1047
23698	1047
23699	1047
23700	1047
23701	1047
23702	1047
23703	1047
23704	1047
23705	1047
23706	1047
23707	1047
23708	1047
23709	1047
23710	1047
23711	1047
23712	1047
23713	1047
23714	1047
23715	1047
23716	1047
23717	1047
23718	1047
23719	1047
23720	1047
23721	1047
23722	1047
23723	1047
23724	1047
23725	1047
23726	1047
23727	1047
26583	1047
26584	1047
26585	1047
28385	1047
870	2639
871	2639
872	2639
2552	2639
2553	2639
2554	2639
13113	2639
13114	2639
13115	2639
22615	2639
22616	2639
22617	2639
22618	2639
22619	2639
22620	2639
22621	2639
22622	2639
22623	2639
22624	2639
873	2621
874	2621
875	2621
7407	2621
7408	2621
7409	2621
11703	2621
11704	2621
11705	2621
20116	2621
20117	2621
20118	2621
27925	2621
892	1467
894	1467
896	1467
898	1467
900	1467
902	1467
904	1467
906	1467
908	1467
910	1467
912	1467
914	1467
916	1467
918	1467
920	1467
1472	1467
1477	1467
1482	1467
2752	1467
2757	1467
2762	1467
2772	1467
2773	1467
2774	1467
3863	1467
3865	1467
3867	1467
3918	1467
3923	1467
3928	1467
3996	1467
4001	1467
4006	1467
4563	1467
4564	1467
4565	1467
4566	1467
4567	1467
4568	1467
4976	1467
4977	1467
4978	1467
5537	1467
5538	1467
5539	1467
5812	1467
5813	1467
5814	1467
5815	1467
5816	1467
5817	1467
6638	1467
6639	1467
6640	1467
6707	1467
6709	1467
6711	1467
7374	1467
7375	1467
8144	1467
8145	1467
8146	1467
8300	1467
8301	1467
8302	1467
8570	1467
8571	1467
8572	1467
8573	1467
8574	1467
8575	1467
8630	1467
8631	1467
8632	1467
8663	1467
8665	1467
8667	1467
8714	1467
8715	1467
8716	1467
8741	1467
8742	1467
8743	1467
8744	1467
8745	1467
8746	1467
9589	1467
9591	1467
9593	1467
9691	1467
9692	1467
9693	1467
10631	1467
10632	1467
10633	1467
11371	1467
11372	1467
11373	1467
11485	1467
11486	1467
11487	1467
11530	1467
11532	1467
11534	1467
11805	1467
11806	1467
11807	1467
12018	1467
12019	1467
12020	1467
12030	1467
12031	1467
12032	1467
12945	1467
12947	1467
12949	1467
13312	1467
13315	1467
13318	1467
13433	1467
13434	1467
13435	1467
13436	1467
13437	1467
13438	1467
13774	1467
13777	1467
13780	1467
13850	1467
13851	1467
13852	1467
14262	1467
14263	1467
14264	1467
14304	1467
14305	1467
14306	1467
14307	1467
14308	1467
14309	1467
14310	1467
14311	1467
14312	1467
14313	1467
14314	1467
14315	1467
14316	1467
14317	1467
14318	1467
14319	1467
14320	1467
14321	1467
14455	1467
14457	1467
14459	1467
14461	1467
14463	1467
14465	1467
14627	1467
14630	1467
14633	1467
14660	1467
14661	1467
14662	1467
14663	1467
14664	1467
14665	1467
14771	1467
14772	1467
14773	1467
14839	1467
14842	1467
14845	1467
14951	1467
14953	1467
14955	1467
15137	1467
15142	1467
15147	1467
15149	1467
15150	1467
15151	1467
15167	1467
15172	1467
15177	1467
15214	1467
15216	1467
15218	1467
15220	1467
15222	1467
15224	1467
15472	1467
15473	1467
15474	1467
15562	1467
15563	1467
15564	1467
16095	1467
16098	1467
16101	1467
16157	1467
16160	1467
16163	1467
16223	1467
16224	1467
16225	1467
17107	1467
17112	1467
17117	1467
17122	1467
17127	1467
17132	1467
17145	1467
17147	1467
17149	1467
17151	1467
17153	1467
17155	1467
17157	1467
17159	1467
17161	1467
17163	1467
17165	1467
17167	1467
17169	1467
17171	1467
17173	1467
17175	1467
17177	1467
17179	1467
17181	1467
17183	1467
17185	1467
17187	1467
17189	1467
17191	1467
17196	1467
17198	1467
17200	1467
17202	1467
17204	1467
17206	1467
17208	1467
17210	1467
17212	1467
17214	1467
17216	1467
17218	1467
17220	1467
17222	1467
17224	1467
17226	1467
17228	1467
17230	1467
17232	1467
17234	1467
17236	1467
17238	1467
17240	1467
17242	1467
17244	1467
17246	1467
17248	1467
17250	1467
17252	1467
17254	1467
17256	1467
17258	1467
17260	1467
17262	1467
17264	1467
17266	1467
17268	1467
17270	1467
17272	1467
18395	1467
18397	1467
18399	1467
18401	1467
18403	1467
18405	1467
18785	1467
18787	1467
18789	1467
921	1912
922	1912
923	1912
924	1912
925	1912
926	1912
927	1912
928	1912
929	1912
930	1912
931	1912
932	1912
933	1912
934	1912
935	1912
8234	1912
8235	1912
8236	1912
942	3141
943	3141
944	3141
954	3141
955	3141
956	3141
969	3141
970	3141
971	3141
987	3141
988	3141
989	3141
990	3141
991	3141
992	3141
1202	3141
1203	3141
1204	3141
1226	3141
1227	3141
1228	3141
1229	3141
1230	3141
1231	3141
7823	3141
7824	3141
7825	3141
9094	3141
9095	3141
9096	3141
9097	3141
9098	3141
9099	3141
9112	3141
9113	3141
9114	3141
9115	3141
9116	3141
9117	3141
17375	3141
17376	3141
17377	3141
17384	3141
17385	3141
17386	3141
17822	3141
17823	3141
17824	3141
17953	3141
17954	3141
17955	3141
17962	3141
17963	3141
17964	3141
17974	3141
17975	3141
17976	3141
945	4295
947	4295
949	4295
957	4295
959	4295
961	4295
972	4295
974	4295
976	4295
993	4295
995	4295
997	4295
999	4295
1001	4295
1003	4295
7826	4295
7828	4295
7830	4295
17387	4295
17389	4295
17391	4295
17965	4295
17967	4295
17969	4295
17977	4295
17979	4295
17981	4295
17983	4295
17985	4295
17987	4295
18163	4295
18165	4295
18167	4295
18169	4295
18171	4295
18173	4295
18175	4295
18177	4295
18179	4295
18181	4295
18183	4295
18185	4295
18187	4295
18189	4295
18191	4295
1047	2688
1048	2688
1049	2688
1391	2688
1392	2688
1393	2688
1411	2688
1412	2688
1413	2688
1681	2688
1682	2688
1683	2688
2273	2688
2274	2688
2275	2688
2564	2688
2565	2688
2566	2688
2573	2688
2574	2688
2575	2688
2576	2688
2577	2688
2578	2688
2599	2688
2600	2688
2601	2688
2664	2688
2665	2688
2666	2688
3106	2688
3109	2688
3112	2688
3432	2688
3433	2688
3434	2688
3444	2688
3445	2688
3446	2688
3474	2688
3475	2688
3476	2688
3528	2688
3529	2688
3530	2688
3543	2688
3544	2688
3545	2688
3752	2688
3753	2688
3754	2688
5110	2688
5113	2688
5116	2688
5129	2688
5133	2688
5137	2688
6107	2688
6113	2688
6119	2688
6187	2688
6189	2688
6191	2688
6193	2688
6194	2688
6195	2688
6202	2688
6203	2688
6204	2688
6740	2688
6741	2688
6742	2688
7422	2688
7423	2688
7424	2688
7425	2688
7426	2688
7427	2688
14286	2688
14287	2688
14288	2688
14289	2688
14291	2688
14293	2688
15053	2688
15054	2688
15055	2688
15282	2688
15283	2688
15284	2688
15448	2688
15449	2688
15450	2688
15869	2688
15870	2688
15871	2688
20054	2688
20055	2688
20056	2688
20057	2688
20058	2688
20059	2688
24150	2688
24151	2688
24152	2688
24153	2688
24154	2688
24155	2688
28282	2688
28288	2688
28294	2688
1095	734
1096	734
1097	734
4185	734
4186	734
4187	734
1137	1442
1138	1442
1139	1442
1208	1442
1209	1442
1210	1442
1253	1442
1254	1442
1255	1442
1142	2695
1143	2695
1144	2695
1238	2695
1239	2695
1240	2695
1163	193
1164	193
1165	193
3267	193
3268	193
3269	193
5809	193
5810	193
5811	193
15073	193
15079	193
15085	193
1181	2070
1182	2070
1183	2070
1184	2070
1185	2070
1186	2070
1187	2070
1188	2070
1189	2070
1190	2070
1191	2070
1192	2070
4422	2070
4423	2070
4424	2070
4425	2070
4426	2070
4427	2070
4428	2070
4429	2070
4430	2070
4431	2070
4432	2070
4433	2070
4434	2070
4435	2070
4436	2070
4437	2070
4438	2070
4439	2070
4458	2070
4459	2070
4460	2070
4461	2070
4462	2070
4463	2070
4596	2070
4597	2070
4598	2070
4599	2070
4600	2070
4601	2070
4712	2070
4713	2070
4714	2070
4715	2070
4716	2070
4717	2070
4856	2070
4857	2070
4858	2070
4859	2070
4860	2070
4861	2070
8944	2070
8945	2070
8946	2070
8947	2070
8948	2070
8949	2070
16140	2070
16141	2070
16142	2070
16143	2070
16144	2070
16145	2070
18040	2070
18041	2070
18042	2070
18043	2070
18044	2070
18045	2070
18046	2070
18047	2070
18048	2070
18112	2070
18113	2070
18114	2070
18115	2070
18116	2070
18117	2070
18118	2070
18119	2070
18120	2070
1193	432
1195	432
1197	432
2561	432
2562	432
2563	432
3698	432
3699	432
3700	432
4527	432
4530	432
4533	432
5860	432
5862	432
5864	432
6550	432
6551	432
6552	432
6553	432
6554	432
6555	432
7883	432
7884	432
7885	432
8705	432
8706	432
8707	432
8950	432
8952	432
8954	432
12465	432
12467	432
12469	432
15884	432
15886	432
15888	432
16727	432
16729	432
16731	432
18793	432
18796	432
18799	432
23773	432
23775	432
26736	432
26737	432
26738	432
26739	432
26740	432
26741	432
26742	432
26743	432
26744	432
26745	432
26746	432
26747	432
26748	432
26749	432
26750	432
26751	432
26752	432
26753	432
26754	432
26755	432
26756	432
26757	432
26758	432
26759	432
26760	432
26761	432
26762	432
26763	432
26764	432
26765	432
26766	432
26767	432
26768	432
26769	432
26770	432
26771	432
28025	432
28026	432
28027	432
28028	432
1214	3158
1215	3158
1216	3158
13871	3158
13875	3158
13879	3158
14076	3158
14079	3158
14082	3158
14295	3158
14296	3158
14297	3158
14298	3158
14299	3158
14300	3158
14301	3158
14302	3158
14303	3158
18745	3158
18746	3158
18747	3158
18748	3158
18749	3158
18750	3158
18751	3158
18752	3158
18753	3158
24281	3158
24282	3158
24283	3158
24284	3158
24285	3158
24286	3158
24287	3158
24288	3158
24289	3158
24290	3158
24291	3158
24292	3158
24293	3158
24294	3158
24295	3158
24296	3158
24297	3158
24298	3158
24299	3158
24300	3158
24301	3158
24302	3158
24303	3158
24304	3158
24305	3158
24306	3158
24307	3158
24308	3158
24309	3158
24310	3158
24311	3158
24312	3158
24313	3158
24314	3158
24315	3158
24316	3158
24317	3158
24318	3158
24319	3158
24320	3158
24321	3158
24322	3158
24323	3158
24324	3158
24325	3158
1223	1155
1224	1155
1225	1155
10580	1155
10581	1155
10582	1155
13711	1155
13713	1155
13715	1155
13717	1155
13719	1155
13721	1155
14915	1155
14917	1155
14919	1155
15408	1155
15410	1155
15412	1155
16220	1155
16221	1155
16222	1155
18430	1155
18431	1155
18432	1155
19066	1155
19068	1155
19070	1155
19072	1155
19074	1155
19076	1155
19078	1155
19080	1155
19082	1155
19084	1155
19086	1155
19088	1155
19090	1155
19092	1155
19094	1155
19096	1155
19098	1155
19100	1155
19102	1155
19104	1155
19106	1155
21297	1155
21299	1155
21301	1155
21303	1155
21305	1155
21307	1155
21309	1155
21311	1155
21313	1155
21315	1155
21317	1155
21319	1155
21321	1155
21323	1155
21325	1155
21327	1155
21329	1155
21331	1155
21333	1155
21335	1155
21337	1155
21339	1155
21341	1155
21343	1155
21345	1155
21347	1155
21349	1155
21351	1155
21353	1155
21355	1155
21357	1155
21359	1155
21361	1155
21363	1155
21365	1155
21367	1155
21369	1155
21371	1155
21373	1155
21375	1155
21377	1155
21379	1155
21381	1155
21383	1155
21385	1155
21387	1155
21389	1155
21391	1155
21393	1155
21395	1155
21397	1155
21399	1155
21401	1155
21403	1155
21405	1155
21407	1155
21409	1155
21411	1155
21413	1155
21415	1155
21417	1155
21419	1155
21421	1155
21423	1155
21425	1155
21427	1155
28111	1155
28112	1155
28113	1155
1232	3964
1233	3964
1234	3964
7413	3964
7414	3964
7415	3964
9109	3964
9110	3964
9111	3964
17807	3964
17808	3964
17809	3964
17816	3964
17817	3964
17818	3964
17819	3964
17820	3964
17821	3964
17828	3964
17829	3964
17830	3964
17944	3964
17945	3964
17946	3964
17947	3964
17948	3964
17949	3964
17950	3964
17951	3964
17952	3964
1241	1606
1242	1606
1243	1606
1923	1606
1924	1606
1925	1606
1247	42
1248	42
1249	42
1250	42
1251	42
1252	42
1394	42
1395	42
1396	42
2255	42
2256	42
2257	42
2555	42
2556	42
2557	42
3456	42
3457	42
3458	42
4880	42
4881	42
4882	42
5732	42
5733	42
5734	42
5735	42
5736	42
5737	42
5738	42
5739	42
5740	42
6169	42
6170	42
6171	42
6923	42
6924	42
6925	42
6926	42
6927	42
9346	42
9347	42
9348	42
9616	42
9617	42
9618	42
12156	42
12157	42
12158	42
12159	42
12160	42
12161	42
12162	42
12163	42
12164	42
12675	42
12681	42
12687	42
14669	42
14670	42
14671	42
14801	42
14807	42
14813	42
15020	42
15026	42
15032	42
1256	401
1257	401
1258	401
1283	401
1284	401
1285	401
1543	401
1545	401
1547	401
1549	401
1551	401
1553	401
1998	401
1999	401
2000	401
2001	401
2003	401
2005	401
2222	401
2223	401
2224	401
2614	401
2615	401
2616	401
2895	401
2896	401
2897	401
2898	401
2899	401
2900	401
2901	401
2902	401
2903	401
3066	401
3067	401
3068	401
3345	401
3347	401
3349	401
3384	401
3385	401
3386	401
3387	401
3388	401
3389	401
3390	401
3391	401
3392	401
3405	401
3406	401
3407	401
3582	401
3583	401
3584	401
3585	401
3586	401
3587	401
3588	401
3589	401
3590	401
3704	401
3705	401
3706	401
3707	401
3709	401
3711	401
3815	401
3819	401
3823	401
3908	401
3909	401
3910	401
3950	401
3951	401
3952	401
4156	401
4157	401
4158	401
5920	401
5921	401
5922	401
6887	401
6888	401
6889	401
7272	401
7273	401
7274	401
7350	401
7352	401
7354	401
7356	401
7358	401
7360	401
8720	401
8721	401
8722	401
9355	401
9356	401
9357	401
9433	401
9434	401
9435	401
9694	401
9695	401
9696	401
9697	401
9699	401
9701	401
10338	401
10339	401
10340	401
10496	401
10498	401
10500	401
10526	401
10527	401
10528	401
10577	401
10578	401
10579	401
11275	401
11277	401
11279	401
11281	401
11283	401
11285	401
11332	401
11334	401
11336	401
11410	401
11412	401
11414	401
11452	401
11453	401
11454	401
11455	401
11457	401
11459	401
11506	401
11508	401
11510	401
11652	401
11653	401
11654	401
11709	401
11710	401
11711	401
11712	401
11713	401
11714	401
11919	401
11920	401
11921	401
11922	401
11923	401
11924	401
11925	401
11926	401
11927	401
11937	401
11938	401
11939	401
11982	401
11983	401
11984	401
11985	401
11986	401
11987	401
11988	401
11989	401
11990	401
12129	401
12130	401
12131	401
12132	401
12133	401
12134	401
12135	401
12136	401
12137	401
12529	401
12534	401
12539	401
12544	401
12549	401
12554	401
12559	401
12564	401
12569	401
12639	401
12640	401
12641	401
12642	401
12643	401
12644	401
13002	401
13003	401
13004	401
13005	401
13006	401
13007	401
13087	401
13089	401
13091	401
13273	401
13274	401
13275	401
13276	401
13277	401
13278	401
13769	401
13770	401
13771	401
15457	401
15458	401
15459	401
15616	401
15617	401
15618	401
15652	401
15653	401
15654	401
16622	401
16624	401
16626	401
16892	401
16895	401
16898	401
22812	401
22813	401
22814	401
23391	401
23393	401
28029	401
28030	401
28031	401
1259	122
1261	122
1263	122
5959	122
5960	122
5961	122
1268	2240
1269	2240
1270	2240
1522	2240
1523	2240
1524	2240
3942	2240
3944	2240
3946	2240
6231	2240
6232	2240
6233	2240
9963	2240
9964	2240
9965	2240
18488	2240
18490	2240
18492	2240
20119	2240
20120	2240
20121	2240
20122	2240
20123	2240
20124	2240
20125	2240
20126	2240
20127	2240
20128	2240
20129	2240
20130	2240
20131	2240
20132	2240
20133	2240
20134	2240
20135	2240
20136	2240
20137	2240
20138	2240
20139	2240
20140	2240
20141	2240
20142	2240
20143	2240
20144	2240
20145	2240
20146	2240
20147	2240
20148	2240
20149	2240
20150	2240
20151	2240
20152	2240
20153	2240
20154	2240
20155	2240
20156	2240
20157	2240
20158	2240
20159	2240
20160	2240
20161	2240
20162	2240
20163	2240
20164	2240
20165	2240
20166	2240
20167	2240
20168	2240
20169	2240
20170	2240
20171	2240
20172	2240
20173	2240
